file1,"cod_event;cod_event_in;volcan;est;componente;id_cl;algo_detecion_id;fecha_pick;analista;snr;label_event;c_label;descripcion;prom_ruido_fondo;inicio;fin;largo;prob_vt;prob_lp;prob_tr;prob_ot; 
NBLZ05-01-2018_19:51:09.253;180;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.827190;737065.827447;77.729622;0.095702;0.402966;0.394031;0.107301; 
NBLZ05-01-2018_19:51:59.502;181;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.827772;737065.827921;94.834966;0.026189;0.370375;0.574078;0.029358; 
NBLZ05-01-2018_19:52:36.113;182;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.828196;737065.828331;80.743892;0.044395;0.374012;0.425924;0.155669; 
NBLZ05-01-2018_19:53:23.038;183;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.828739;737065.828843;97.046984;0.025494;0.356324;0.575262;0.042920; 
NBLZ05-01-2018_19:53:48.656;184;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.829035;737065.829239;79.665741;0.028140;0.369216;0.511337;0.091307; 
NBLZ05-01-2018_19:54:22.340;185;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.829425;737065.829531;94.408632;0.044285;0.348812;0.548390;0.058512; 
NBLZ05-01-2018_19:55:48.905;186;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.830427;737065.830532;44.162015;0.066798;0.347853;0.479881;0.105468; 
NBLZ05-01-2018_19:59:25.403;187;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.832933;737065.833187;91.686169;0.088072;0.200081;0.547982;0.163865; 
NBLZ05-01-2018_20:00:07.586;188;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.833421;737065.833527;51.793988;0.021443;0.379925;0.443310;0.155322; 
NBLZ05-01-2018_20:00:30.515;189;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.833686;737065.833791;81.151275;0.008990;0.299547;0.489962;0.201501; 
NBLZ05-01-2018_20:58:55.880;190;99;NBL;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.874258;737065.874362;23.264663;0.244065;0.283989;0.063220;0.408726; 
NBLZ05-01-2018_21:02:13.698;191;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.876547;737065.876796;23.264663;0.001667;0.591136;0.392667;0.014531; 
NBLZ05-01-2018_21:04:05.836;192;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.877845;737065.878296;97.707830;0.086986;0.404562;0.380034;0.128419; 
NBLZ05-01-2018_21:04:55.116;193;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.878416;737065.879307;94.694404;0.015697;0.234220;0.554266;0.195817; 
NBLZ05-01-2018_21:07:22.390;194;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.880120;737065.880275;71.898162;0.050046;0.474308;0.346531;0.129115; 
NBLZ05-01-2018_21:07:41.710;195;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.880344;737065.880564;49.712058;0.008799;0.398973;0.553243;0.038985; 
NBLZ05-01-2018_21:12:47.164;196;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.883879;737065.884024;23.264663;0.104278;0.479154;0.294379;0.122189; 
NBLZ05-01-2018_21:20:21.968;197;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.889143;737065.889248;23.264663;0.047991;0.438680;0.301673;0.211656; 
NBLZ05-01-2018_21:30:02.306;198;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.895860;737065.896044;23.264663;0.090387;0.458232;0.211499;0.239882; 
NBLZ05-01-2018_21:34:34.256;199;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.899008;737065.899169;81.151275;0.054140;0.215333;0.440917;0.289610; 
NBLZ05-01-2018_22:53:41.256;200;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.953950;737065.954475;44.162015;0.065692;0.423348;0.275137;0.235823; 
NBLZ05-01-2018_22:56:41.412;201;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.956035;737065.956140;98.987314;0.015267;0.383067;0.585236;0.016431; 
NBLZ05-01-2018_22:57:39.822;202;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.956711;737065.957150;98.987314;0.046921;0.378695;0.489438;0.084947; 
NBLZ05-01-2018_22:58:21.024;203;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.957188;737065.957502;53.587767;0.082932;0.299179;0.443626;0.174263; 
NBLZ05-01-2018_23:00:10.928;204;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.958460;737065.958932;98.574671;0.010902;0.276634;0.520949;0.191515; 
NBLZ05-01-2018_23:00:56.378;205;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.958986;737065.959704;89.974615;0.034858;0.352316;0.513832;0.098993; 
NBLZ05-01-2018_23:02:07.348;206;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.959807;737065.959940;98.202528;0.056300;0.270464;0.524310;0.148926; 
NBLZ05-01-2018_23:02:52.919;207;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.960335;737065.961202;98.987314;0.108112;0.286613;0.432450;0.172825; 
NBLZ05-01-2018_23:05:25.433;208;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.962100;737065.962820;98.987314;0.042300;0.348891;0.559689;0.049120; 
NBLZ05-01-2018_23:06:30.009;209;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.962847;737065.963102;53.587767;0.112021;0.335165;0.410647;0.142167; 
NBLZ05-01-2018_23:51:17.625;210;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.993954;737065.994168;34.266194;0.016528;0.577741;0.321199;0.084532; 
NBLZ05-01-2018_23:52:29.235;211;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.994783;737065.994925;44.162015;0.070687;0.389618;0.407345;0.132350; 
"
